index_content,word,nature,score,index_word
846,拍出,v,5星评论,21
846,大片,n,5星评论,22
846,感觉,n,5星评论,23
846,运行,v,5星评论,24
846,速度,n,5星评论,25
846,运行,v,5星评论,26
846,速度,n,5星评论,27
846,没得说,l,5星评论,28
846,很快,d,5星评论,29
846,很,zg,5星评论,30
846,流畅,a,5星评论,31
846,待机时间,n,5星评论,32
846,待机时间,n,5星评论,33
846,久,a,5星评论,34
847,通信,j,5星评论,0
847,音质,n,5星评论,1
847,不错,a,5星评论,2
847,特色,n,5星评论,3
847,外观,n,5星评论,4
847,很,zg,5星评论,5
847,好看,v,5星评论,6
847,显示,v,5星评论,7
847,效果,n,5星评论,8
847,非常,d,5星评论,9
847,流畅,a,5星评论,10
847,整体,n,5星评论,11
847,评价,n,5星评论,12
847,超级,b,5星评论,13
847,棒,zg,5星评论,14
847,外形,n,5星评论,15
847,外观,n,5星评论,16
847,很,zg,5星评论,17
847,产品质量,n,5星评论,18
847,超级,b,5星评论,19
847,棒,zg,5星评论,20
847,正品,n,5星评论,21
847,反应速度,n,5星评论,22
847,很快,d,5星评论,23
847,还,d,5星评论,24
847,没,v,5星评论,25
847,来得及,v,5星评论,26
847,使用,v,5星评论,27
848,待机时间,n,5星评论,0
848,充电,v,5星评论,1
848,快,a,5星评论,2
848,用电,n,5星评论,3
848,快,a,5星评论,4
848,外形,n,5星评论,5
848,外观,n,5星评论,6
848,设计,vn,5星评论,7
848,很,zg,5星评论,8
848,不错,a,5星评论,9
848,外观,n,5星评论,10
848,很,d,5星评论,11
848,好,a,5星评论,12
848,拍照,v,5星评论,13
848,效果,n,5星评论,14
848,没,v,5星评论,15
848,测试,vn,5星评论,16
848,运行,v,5星评论,17
848,速度,n,5星评论,18
848,运行,v,5星评论,19
848,速度,n,5星评论,20
848,上,f,5星评论,21
848,一代,m,5星评论,22
848,提升,v,5星评论,23
848,不少,d,5星评论,24
848,屏幕,n,5星评论,25
848,音效,n,5星评论,26
848,台,q,5星评论,27
848,屏幕,n,5星评论,28
848,上,f,5星评论,29
848,材质,n,5星评论,30
848,新,a,5星评论,31
848,材料,n,5星评论,32
848,应用,v,5星评论,33
848,净,a,5星评论,34
848,整洁,a,5星评论,35
849,外形,n,5星评论,0
849,外观,n,5星评论,1
849,外形,n,5星评论,2
849,外观,n,5星评论,3
849,简约,d,5星评论,4
849,大气,n,5星评论,5
849,白色,n,5星评论,6
849,非常,d,5星评论,7
849,干净,a,5星评论,8
849,纯洁,a,5星评论,9
849,人,n,5星评论,10
849,眼前一亮,l,5星评论,11
849,屏幕,n,5星评论,12
849,音效,n,5星评论,13
849,屏幕,n,5星评论,14
849,非常,d,5星评论,15
849,细腻,a,5星评论,16
849,清晰,a,5星评论,17
849,护眼,n,5星评论,18
849,音效,n,5星评论,19
849,音质,n,5星评论,20
849,非常,d,5星评论,21
849,震撼,v,5星评论,22
849,高低音,n,5星评论,23
849,都,d,5星评论,24
849,很,d,5星评论,25
849,好,a,5星评论,26
849,拍照,v,5星评论,27
849,效果,n,5星评论,28
849,拍照,v,5星评论,29
849,效果,n,5星评论,30
849,很棒,a,5星评论,31
849,很,zg,5星评论,32
849,真实,d,5星评论,33
849,还原,v,5星评论,34
849,度,q,5星评论,35
849,很,d,5星评论,36
849,高,a,5星评论,37
849,非常,d,5星评论,38
849,清晰,a,5星评论,39
849,运行,v,5星评论,40
849,速度,n,5星评论,41
849,运行,v,5星评论,42
849,速度,n,5星评论,43
849,非常,d,5星评论,44
849,快,a,5星评论,45
849,待机时间,n,5星评论,46
849,待机,n,5星评论,47
849,一天,m,5星评论,48
849,特色,n,5星评论,49
849,系统安全,nz,5星评论,50
849,流畅,a,5星评论,51
849,生态,n,5星评论,52
849,方面,n,5星评论,53
849,都,d,5星评论,54
849,很,d,5星评论,55
849,优秀,a,5星评论,56
849,很,zg,5星评论,57
849,实用,v,5星评论,58
850,待机时间,n,5星评论,0
850,基本上,n,5星评论,1
850,一天,m,5星评论,2
850,充,v,5星评论,3
850,来说,u,5星评论,4
850,满足,v,5星评论,5
850,日常,d,5星评论,6
850,使用,v,5星评论,7
850,运行,v,5星评论,8
850,速度,n,5星评论,9
850,非常,d,5星评论,10
850,丝滑,n,5星评论,11
850,流畅,a,5星评论,12
850,体验,n,5星评论,13
850,河南,ns,5星评论,14
850,拍照,v,5星评论,15
850,效果,n,5星评论,16
850,像素,n,5星评论,17
850,很,d,5星评论,18
850,高,a,5星评论,19
850,清晰,a,5星评论,20
850,很棒,a,5星评论,21
851,墨绿,nr,5星评论,0
851,很,zg,5星评论,1
851,高级,b,5星评论,2
851,适合,v,5星评论,3
851,五行,j,5星评论,4
851,属木,n,5星评论,5
851,招财,v,5星评论,6
851,年,m,5星评论,7
851,终于,d,5星评论,8
851,下岗,v,5星评论,9
851,机身,n,5星评论,10
851,小巧,n,5星评论,11
851,拿在手上,l,5星评论,12
851,很,zg,5星评论,13
851,舒服,a,5星评论,14
851,喜欢,v,5星评论,15
851,用来,v,5星评论,16
851,做,v,5星评论,17
851,工作,vn,5星评论,18
851,特意,d,5星评论,19
851,选,v,5星评论,20
851,内存,n,5星评论,21
851,希望,v,5星评论,22
851,几年,m,5星评论,23
852,外形,n,5星评论,0
852,外观,n,5星评论,1
852,外形,n,5星评论,2
852,很,zg,5星评论,3
852,好看,v,5星评论,4
852,四四方方,m,5星评论,5
852,很漂亮,n,5星评论,6
852,屏幕,n,5星评论,7
852,音效,n,5星评论,8
852,屏幕,n,5星评论,9
852,很,zg,5星评论,10
852,亮,v,5星评论,11
852,运行,v,5星评论,12
852,速度,n,5星评论,13
852,黑色,n,5星评论,14
852,很,zg,5星评论,15
852,经典,n,5星评论,16
852,很,zg,5星评论,17
852,深邃,a,5星评论,18
852,拍照,v,5星评论,19
852,很,zg,5星评论,20
852,流畅,a,5星评论,21
852,原生,n,5星评论,22
852,相机,d,5星评论,23
852,很,zg,5星评论,24
852,好看,v,5星评论,25
853,阔以,v,5星评论,0
853,粉色,n,5星评论,1
853,颜值,n,5星评论,2
853,太,d,5星评论,3
853,好看,v,5星评论,4
853,男生,n,5星评论,5
853,不,d,5星评论,6
853,知道,v,5星评论,7
853,为啥,r,5星评论,8
853,远,a,5星评论,9
853,粉色,n,5星评论,10
853,反正,d,5星评论,11
853,非常,d,5星评论,12
853,好看,v,5星评论,13
853,屏幕,n,5星评论,14
853,音效,n,5星评论,15
853,显示,v,5星评论,16
853,很,a,5星评论,17
853,不错,a,5星评论,18
853,质量,n,5星评论,19
853,没得说,l,5星评论,20
853,拍照,v,5星评论,21
853,效果,n,5星评论,22
853,很,zg,5星评论,23
853,清晰,a,5星评论,24
853,算法,n,5星评论,25
853,设计,vn,5星评论,26
853,不错,a,5星评论,27
853,运行,v,5星评论,28
853,速度,n,5星评论,29
853,超级,b,5星评论,30
853,流畅,a,5星评论,31
853,远,a,5星评论,32
853,主要,b,5星评论,33
853,原因,n,5星评论,34
853,系统,n,5星评论,35
853,流畅,a,5星评论,36
853,不,d,5星评论,37
853,卡顿,nrt,5星评论,38
854,外形,n,5星评论,0
854,外观,n,5星评论,1
854,外观,n,5星评论,2
854,还,d,5星评论,3
854,行,zg,5星评论,4
854,大小,b,5星评论,5
854,合适,a,5星评论,6
854,握手,v,5星评论,7
854,上,f,5星评论,8
854,刚好,d,5星评论,9
854,屏幕,n,5星评论,10
854,音效,n,5星评论,11
854,屏幕显示,n,5星评论,12
854,很,zg,5星评论,13
854,细腻,a,5星评论,14
854,声音,n,5星评论,15
854,大,a,5星评论,16
854,音质,n,5星评论,17
854,还行,v,5星评论,18
854,拍照,v,5星评论,19
854,效果,n,5星评论,20
854,拍照,v,5星评论,21
854,日常,d,5星评论,22
854,够用,v,5星评论,23
854,运行,v,5星评论,24
854,速度,n,5星评论,25
854,运行,v,5星评论,26
854,速度,n,5星评论,27
854,够快,a,5星评论,28
854,待机时间,n,5星评论,29
854,日常,d,5星评论,30
854,使用,v,5星评论,31
854,一天,m,5星评论,32
854,够,v,5星评论,33
855,外观,n,5星评论,0
855,很,zg,5星评论,1
855,喜欢,v,5星评论,2
855,很,d,5星评论,3
855,质感,n,5星评论,4
855,金属,n,5星评论,5
855,边框,n,5星评论,6
855,颜值,n,5星评论,7
855,担当,v,5星评论,8
855,屏幕,n,5星评论,9
855,效果,n,5星评论,10
855,非常,d,5星评论,11
855,好,a,5星评论,12
855,清晰度,n,5星评论,13
855,很,d,5星评论,14
855,高,a,5星评论,15
855,触屏,n,5星评论,16
855,灵敏,nr,5星评论,17
855,拍照,v,5星评论,18
855,对焦,vn,5星评论,19
855,准确,a,5星评论,20
855,速度,n,5星评论,21
855,快,a,5星评论,22
855,拍照,v,5星评论,23
855,清晰,a,5星评论,24
855,运行,v,5星评论,25
855,速度,n,5星评论,26
855,快,a,5星评论,27
855,拍照,v,5星评论,28
855,效果,n,5星评论,29
855,好,a,5星评论,30
855,无,v,5星评论,31
855,卡顿,nrt,5星评论,32
855,游戏,n,5星评论,33
855,没有,v,5星评论,34
855,压力,n,5星评论,35
855,待机时间,n,5星评论,36
855,待机,n,5星评论,37
855,天,q,5星评论,38
855,没有,v,5星评论,39
855,问题,n,5星评论,40
856,外形,n,5星评论,0
856,外观,n,5星评论,1
856,外观,n,5星评论,2
856,简洁,a,5星评论,3
856,大方,n,5星评论,4
856,送给,v,5星评论,5
856,朋友,n,5星评论,6
856,非常,d,5星评论,7
856,面子,n,5星评论,8
856,屏幕,n,5星评论,9
856,音效,n,5星评论,10
856,屏幕,n,5星评论,11
856,略,d,5星评论,12
856,小,a,5星评论,13
856,很,d,5星评论,14
856,精致,a,5星评论,15
856,音效,n,5星评论,16
856,非常,d,5星评论,17
856,拍照,v,5星评论,18
856,效果,n,5星评论,19
856,拍照,v,5星评论,20
856,很,zg,5星评论,21
856,清晰,a,5星评论,22
856,运行,v,5星评论,23
856,速度,n,5星评论,24
856,无,v,5星评论,25
856,卡顿,nrt,5星评论,26
856,玩游戏,n,5星评论,27
856,很,zg,5星评论,28
856,顺畅,a,5星评论,29
856,待机时间,n,5星评论,30
856,充电,v,5星评论,31
856,满,a,5星评论,32
856,可用,v,5星评论,33
856,一天,m,5星评论,34
856,特色,n,5星评论,35
856,物流,n,5星评论,36
856,速度,n,5星评论,37
856,飞快,v,5星评论,38
857,外形,n,5星评论,0
857,外观,n,5星评论,1
857,深蓝色,n,5星评论,2
857,外观,n,5星评论,3
857,看起来,v,5星评论,4
857,大气,n,5星评论,5
857,很漂亮,n,5星评论,6
857,运行,v,5星评论,7
857,速度,n,5星评论,8
857,比较,d,5星评论,9
857,快,a,5星评论,10
857,待机时间,n,5星评论,11
857,待机时间,n,5星评论,12
857,长,a,5星评论,13
857,屏幕,n,5星评论,14
857,音效,n,5星评论,15
857,很,zg,5星评论,16
857,不错,a,5星评论,17
857,价格,n,5星评论,18
857,很,zg,5星评论,19
857,不错,a,5星评论,20
857,官网,n,5星评论,21
857,都,d,5星评论,22
857,便宜,a,5星评论,23
857,值得,v,5星评论,24
857,信赖,n,5星评论,25
858,外形,n,5星评论,0
858,外观,n,5星评论,1
858,很,zg,5星评论,2
858,时尚,n,5星评论,3
858,符合,v,5星评论,4
858,年轻人,n,5星评论,5
858,需求,v,5星评论,6
858,屏幕,n,5星评论,7
858,音效,n,5星评论,8
858,很棒,a,5星评论,9
858,追剧,v,5星评论,10
858,很,d,5星评论,11
858,过瘾,n,5星评论,12
858,拍照,v,5星评论,13
858,效果,n,5星评论,14
858,原片,n,5星评论,15
858,直出,v,5星评论,16
858,运行,v,5星评论,17
858,速度,n,5星评论,18
858,很快,d,5星评论,19
858,无卡顿,nr,5星评论,20
858,喜欢,v,5星评论,21
858,推荐,v,5星评论,22
858,推荐,v,5星评论,23
858,颜色,n,5星评论,24
858,很棒,a,5星评论,25
858,青春,ns,5星评论,26
858,时尚,n,5星评论,27
858,活力,n,5星评论,28
858,买,v,5星评论,29
858,对了,p,5星评论,30
859,手感,n,5星评论,0
859,很,d,5星评论,1
859,好,a,5星评论,2
859,很,zg,5星评论,3
859,轻,a,5星评论,4
859,很,zg,5星评论,5
859,舒服,a,5星评论,6
859,非常,d,5星评论,7
859,快速,d,5星评论,8
859,刚,d,5星评论,9
859,买,v,5星评论,10
859,新,a,5星评论,11
859,机器,n,5星评论,12
859,电池,n,5星评论,13
859,耐用,a,5星评论,14
859,屏幕,n,5星评论,15
859,完美,a,5星评论,16
859,音质,n,5星评论,17
859,非常,d,5星评论,18
859,好,a,5星评论,19
859,屏幕,n,5星评论,20
859,清晰,a,5星评论,21
859,分辨率,n,5星评论,22
859,高,a,5星评论,23
859,外观设计,n,5星评论,24
859,风格,n,5星评论,25
859,非常,d,5星评论,26
859,好看,v,5星评论,27
859,拍照,v,5星评论,28
859,夜间,t,5星评论,29
859,很,d,5星评论,30
859,高清,nr,5星评论,31
859,都,d,5星评论,32
859,好,a,5星评论,33
859,流畅,a,5星评论,34
859,一点,m,5星评论,35
859,都,d,5星评论,36
859,不,d,5星评论,37
859,卡,n,5星评论,38
859,支持,v,5星评论,39
859,分辨率,n,5星评论,40
859,超好,v,5星评论,41
859,更,d,5星评论,42
859,流畅,a,5星评论,43
859,非常,d,5星评论,44
859,喜欢,v,5星评论,45
860,粉色,n,3星评论,0
860,很,zg,3星评论,1
860,喜欢,v,3星评论,2
860,送货,v,3星评论,3
860,很快,d,3星评论,4
861,外形,n,5星评论,0
861,外观,n,5星评论,1
861,蓝色,n,5星评论,2
861,那种,r,5星评论,3
861,男孩子,n,5星评论,4
861,无法,n,5星评论,5
861,拒绝,v,5星评论,6
861,蓝,n,5星评论,7
861,外观,n,5星评论,8
861,好看,v,5星评论,9
861,手感,n,5星评论,10
861,好,a,5星评论,11
861,手里,s,5星评论,12
861,冬天,t,5星评论,13
861,冰冻,n,5星评论,14
861,夏天,t,5星评论,15
861,加热,v,5星评论,16
861,特色,n,5星评论,17
861,品控,n,5星评论,18
861,很,d,5星评论,19
861,好,a,5星评论,20
861,基本,n,5星评论,21
861,没,v,5星评论,22
861,挑毛病,n,5星评论,23
862,外形,n,5星评论,0
862,外观,n,5星评论,1
862,外观,n,5星评论,2
862,依然,d,5星评论,3
862,熟悉,v,5星评论,4
862,味道,n,5星评论,5
862,屏幕,n,5星评论,6
862,音效,n,5星评论,7
862,屏幕,n,5星评论,8
862,素质,n,5星评论,9
862,领先,n,5星评论,10
862,现在,t,5星评论,11
862,市面上,n,5星评论,12
862,拍照,v,5星评论,13
862,效果,n,5星评论,14
862,拍照,v,5星评论,15
862,效果,n,5星评论,16
862,非常,d,5星评论,17
862,棒,zg,5星评论,18
862,夜景,n,5星评论,19
862,出色,v,5星评论,20
862,运行,v,5星评论,21
862,速度,n,5星评论,22
862,速度,n,5星评论,23
862,很快,d,5星评论,24
862,非常,d,5星评论,25
862,喜欢,v,5星评论,26
862,待机时间,n,5星评论,27
862,一天,m,5星评论,28
862,左右,m,5星评论,29
862,亮屏,n,5星评论,30
862,小时,n,5星评论,31
863,外形,n,5星评论,0
863,外观,n,5星评论,1
863,经典,n,5星评论,2
863,外观设计,n,5星评论,3
863,单,n,5星评论,4
863,手握手,n,5星评论,5
863,感,v,5星评论,6
863,非常,d,5星评论,7
863,好,a,5星评论,8
863,屏幕,n,5星评论,9
863,音效,n,5星评论,10
863,丝滑,z,5星评论,11
863,屏幕,n,5星评论,12
863,灵敏,nr,5星评论,13
863,反应,vn,5星评论,14
863,立体声,d,5星评论,15
863,效果,n,5星评论,16
863,非常,d,5星评论,17
863,不错,a,5星评论,18
863,运行,v,5星评论,19
863,速度,n,5星评论,20
863,很快,d,5星评论,21
864,快递,v,5星评论,0
864,很快,d,5星评论,1
864,收到,v,5星评论,2
864,发货,n,5星评论,3
864,速度,n,5星评论,4
864,很快,d,5星评论,5
864,包装,v,5星评论,6
864,完好,a,5星评论,7
864,迫不及待,i,5星评论,8
864,拆开,v,5星评论,9
864,很,zg,5星评论,10
864,完美,a,5星评论,11
864,想象,n,5星评论,12
864,中要,b,5星评论,13
864,好,a,5星评论,14
864,很多,m,5星评论,15
864,手中,s,5星评论,16
864,质感,n,5星评论,17
864,非常,d,5星评论,18
864,好,a,5星评论,19
864,下载,v,5星评论,20
864,游戏,n,5星评论,21
864,运行,v,5星评论,22
864,很,zg,5星评论,23
864,流畅,a,5星评论,24
864,不,d,5星评论,25
864,存在,v,5星评论,26
864,卡顿,nrt,5星评论,27
864,现象,n,5星评论,28
864,总体,n,5星评论,29
864,来说,u,5星评论,30
864,产品,n,5星评论,31
864,很,zg,5星评论,32
864,满意,v,5星评论,33
864,用坏,v,5星评论,34
864,再,d,5星评论,35
865,外形,n,5星评论,0
865,外观,n,5星评论,1
865,一般般,l,5星评论,2
865,审美疲劳,i,5星评论,3
865,屏幕,n,5星评论,4
865,音效,n,5星评论,5
865,显示,v,5星评论,6
865,细腻,a,5星评论,7
865,非常,d,5星评论,8
865,清楚,a,5星评论,9
865,拍照,v,5星评论,10
865,效果,n,5星评论,11
865,一如,c,5星评论,12
865,好,a,5星评论,13
865,运行,v,5星评论,14
865,速度,n,5星评论,15
865,杠杠,n,5星评论,16
865,不卡,n,5星评论,17
865,待机时间,n,5星评论,18
865,机,ng,5星评论,19
865,一天,m,5星评论,20
865,二,m,5星评论,21
866,屏幕,n,5星评论,0
866,大,a,5星评论,1
866,边框,n,5星评论,2
866,缩小,v,5星评论,3
866,手里,s,5星评论,4
866,更,d,5星评论,5
866,小巧,n,5星评论,6
866,轻便,a,5星评论,7
866,粉色,n,5星评论,8
866,很,zg,5星评论,9
866,适合,v,5星评论,10
866,女生,n,5星评论,11
866,续航,nr,5星评论,12
866,目前,t,5星评论,13
866,还,d,5星评论,14
866,没看,v,5星评论,15
866,出来,v,5星评论,16
866,区别,n,5星评论,17
866,一段时间,l,5星评论,18
866,知道,v,5星评论,19
866,运行,v,5星评论,20
866,速度,n,5星评论,21
866,快,a,5星评论,22
866,贼,n,5星评论,23
866,溜,v,5星评论,24
866,拍照,v,5星评论,25
866,效果,n,5星评论,26
866,完美,a,5星评论,27
866,外形,n,5星评论,28
866,外观,n,5星评论,29
866,时尚,n,5星评论,30
866,简约,d,5星评论,31
867,外形,n,5星评论,0
867,外观,n,5星评论,1
867,尺寸,n,5星评论,2
867,直径,n,5星评论,3
867,刚刚,d,5星评论,4
867,好,a,5星评论,5
867,屏幕,n,5星评论,6
867,音效,n,5星评论,7
867,非常,d,5星评论,8
867,细腻,a,5星评论,9
867,拍照,v,5星评论,10
867,效果,n,5星评论,11
867,像素,n,5星评论,12
867,非常,d,5星评论,13
867,清晰,a,5星评论,14
867,觉得,v,5星评论,15
867,够用,v,5星评论,16
867,待机时间,n,5星评论,17
867,续航,nr,5星评论,18
867,非常,d,5星评论,19
867,实用,v,5星评论,20
867,一天,m,5星评论,21
867,没,v,5星评论,22
867,问题,n,5星评论,23
867,运行,v,5星评论,24
867,速度,n,5星评论,25
867,动画,n,5星评论,26
867,效果,n,5星评论,27
867,非常,d,5星评论,28
867,流畅,a,5星评论,29
867,非常,d,5星评论,30
867,好,a,5星评论,31
868,外形,n,5星评论,0
868,外观,n,5星评论,1
868,外观,n,5星评论,2
868,轻巧,a,5星评论,3
868,便利,a,5星评论,4
868,手感,n,5星评论,5
868,很,d,5星评论,6
868,好,a,5星评论,7
868,拍照,v,5星评论,8
868,效果,n,5星评论,9
868,拍照,v,5星评论,10
868,轻易,a,5星评论,11
868,模式,n,5星评论,12
868,丰富,a,5星评论,13
868,待机时间,n,5星评论,14
868,电池,n,5星评论,15
868,很,zg,5星评论,16
868,耐用,a,5星评论,17
868,再也,d,5星评论,18
868,出门,v,5星评论,19
868,没电,v,5星评论,20
868,运行,v,5星评论,21
868,速度,n,5星评论,22
868,反应,vn,5星评论,23
868,很快,d,5星评论,24
868,打游戏,l,5星评论,25
868,一点,m,5星评论,26
868,不会,v,5星评论,27
868,卡机,n,5星评论,28
869,外形,n,5星评论,0
869,外观,n,5星评论,1
869,有棱有角,i,5星评论,2
869,很,d,5星评论,3
869,舒服,a,5星评论,4
869,屏幕,n,5星评论,5
869,音效,n,5星评论,6
869,音质,n,5星评论,7
869,很,d,5星评论,8
869,好,a,5星评论,9
869,声音,n,5星评论,10
869,很大,a,5星评论,11
869,拍照,v,5星评论,12
869,效果,n,5星评论,13
869,拍照,v,5星评论,14
869,效果,n,5星评论,15
869,无,v,5星评论,16
869,美颜,nr,5星评论,17
869,很,zg,5星评论,18
869,真实,d,5星评论,19
869,待机时间,n,5星评论,20
869,待机时间,n,5星评论,21
869,很,d,5星评论,22
869,长,a,5星评论,23
870,很,d,5星评论,0
870,好,a,5星评论,1
870,非常,d,5星评论,2
870,好用,v,5星评论,3
870,好久,m,5星评论,4
870,妈,n,5星评论,5
870,买,v,5星评论,6
870,非常,d,5星评论,7
870,好,a,5星评论,8
870,很,d,5星评论,9
870,不错,a,5星评论,10
870,运行,v,5星评论,11
870,速度,n,5星评论,12
870,好,a,5星评论,13
870,拍照,v,5星评论,14
870,效果,n,5星评论,15
870,好,a,5星评论,16
870,屏幕,n,5星评论,17
870,音效,n,5星评论,18
870,好,a,5星评论,19
870,外形,n,5星评论,20
870,外观,n,5星评论,21
870,好,a,5星评论,22
871,外形,n,5星评论,0
871,外观,n,5星评论,1
871,颜色,n,5星评论,2
871,很,zg,5星评论,3
871,年轻,a,5星评论,4
871,屏幕,n,5星评论,5
871,音效,n,5星评论,6
871,屏幕,n,5星评论,7
871,大小,b,5星评论,8
871,刚刚,d,5星评论,9
871,好,a,5星评论,10
871,一只,m,5星评论,11
871,手能,n,5星评论,12
871,抓得,v,5星评论,13
871,过来,t,5星评论,14
871,拍照,v,5星评论,15
871,效果,n,5星评论,16
871,真实,d,5星评论,17
871,自然,d,5星评论,18
871,没有,v,5星评论,19
871,锐化,v,5星评论,20
871,运行,v,5星评论,21
871,速度,n,5星评论,22
871,丝滑,n,5星评论,23
871,几年,m,5星评论,24
871,完全,ad,5星评论,25
871,没,v,5星评论,26
871,问题,n,5星评论,27
872,第一次,m,5星评论,0
872,入手,v,5星评论,1
872,一段时间,l,5星评论,2
872,整体,n,5星评论,3
872,体验,n,5星评论,4
872,拍照,v,5星评论,5
872,效果,n,5星评论,6
872,拍,v,5星评论,7
872,出来,v,5星评论,8
872,照片,n,5星评论,9
872,都,d,5星评论,10
872,很,d,5星评论,11
872,意境,n,5星评论,12
872,运行,v,5星评论,13
872,速度,n,5星评论,14
872,都,d,5星评论,15
872,十分,m,5星评论,16
872,流畅,a,5星评论,17
872,没有,v,5星评论,18
872,卡顿,nrt,5星评论,19
872,懂得,v,5星评论,20
872,都,d,5星评论,21
872,懂,v,5星评论,22
872,待机时间,n,5星评论,23
872,正常,d,5星评论,24
872,使用,v,5星评论,25
872,充电,v,5星评论,26
872,一如既往,i,5星评论,27
872,的慢,d,5星评论,28
873,外形,n,5星评论,0
873,外观,n,5星评论,1
873,海军蓝,nr,5星评论,2
873,真是,d,5星评论,3
873,高级,b,5星评论,4
873,颜色,n,5星评论,5
873,低调,v,5星评论,6
873,不,d,5星评论,7
873,眨眼,v,5星评论,8
873,屏幕,n,5星评论,9
873,音效,n,5星评论,10
873,屏幕,n,5星评论,11
873,顶级,n,5星评论,12
873,屏幕,n,5星评论,13
873,音效,n,5星评论,14
873,里面,f,5星评论,15
873,战斗机,n,5星评论,16
873,拍照,v,5星评论,17
873,效果,n,5星评论,18
873,拍照,v,5星评论,19
873,效果,n,5星评论,20
873,非常,d,5星评论,21
873,真实,d,5星评论,22
873,自然,d,5星评论,23
873,运行,v,5星评论,24
873,速度,n,5星评论,25
873,运行,v,5星评论,26
873,速度,n,5星评论,27
873,非常,d,5星评论,28
873,快,a,5星评论,29
873,开,v,5星评论,30
873,很多,m,5星评论,31
873,不,d,5星评论,32
873,杀,v,5星评论,33
873,后台,n,5星评论,34
873,待机时间,n,5星评论,35
873,待机时间,n,5星评论,36
873,够用,v,5星评论,37
873,一天,m,5星评论,38
873,特色,n,5星评论,39
873,生态,n,5星评论,40
873,好,a,5星评论,41
873,安全,an,5星评论,42
874,外形,n,5星评论,0
874,外观,n,5星评论,1
874,很,zg,5星评论,2
874,美观,nz,5星评论,3
874,老婆,n,5星评论,4
874,很,zg,5星评论,5
874,喜欢,v,5星评论,6
874,屏幕,n,5星评论,7
874,音效,n,5星评论,8
874,音质,n,5星评论,9
874,没有,v,5星评论,10
874,特别,d,5星评论,11
874,关注,v,5星评论,12
874,觉得,v,5星评论,13
874,还,d,5星评论,14
874,拍照,v,5星评论,15
874,效果,n,5星评论,16
874,带有,v,5星评论,17
874,美颜,nr,5星评论,18
874,好,a,5星评论,19
874,运行,v,5星评论,20
874,速度,n,5星评论,21
874,速度,n,5星评论,22
874,没得说,l,5星评论,23
874,一家人,n,5星评论,24
874,都,d,5星评论,25
875,买,v,5星评论,0
875,香,a,5星评论,1
875,真的,d,5星评论,2
875,香,ns,5星评论,3
875,吹,v,5星评论,4
875,爆,v,5星评论,5
875,粉色,n,5星评论,6
875,颜值,n,5星评论,7
875,太漂亮,nr,5星评论,8
875,搭配,v,5星评论,9
875,透明,v,5星评论,10
875,壳,n,5星评论,11
875,完美,a,5星评论,12
875,没,v,5星评论,13
875,贴膜,n,5星评论,14
875,裸,ag,5星评论,15
875,屏,ng,5星评论,16
875,手感,n,5星评论,17
875,很棒,a,5星评论,18
875,反应速度,n,5星评论,19
875,信号,n,5星评论,20
875,问题,n,5星评论,21
875,还行,v,5星评论,22
875,新,a,5星评论,23
875,电池,n,5星评论,24
875,感觉,n,5星评论,25
875,晚上,t,5星评论,26
875,睡眠,v,5星评论,27
875,模式,n,5星评论,28
875,耗电,v,5星评论,29
875,也不多,l,5星评论,30
875,呐,y,5星评论,31
876,外观,n,5星评论,0
876,很,zg,5星评论,1
876,个人,n,5星评论,2
876,很,zg,5星评论,3
876,喜欢,v,5星评论,4
876,帮,v,5星评论,5
876,人,n,5星评论,6
876,买,v,5星评论,7
876,外观,n,5星评论,8
876,完美,a,5星评论,9
876,系统,n,5星评论,10
876,不用,v,5星评论,11
876,说,v,5星评论,12
876,几年,m,5星评论,13
876,完全,ad,5星评论,14
876,没有,v,5星评论,15
876,一点,m,5星评论,16
876,问题,n,5星评论,17
876,保养,v,5星评论,18
876,好,a,5星评论,19
876,电池,n,5星评论,20
877,外形,n,5星评论,0
877,外观,n,5星评论,1
877,很,zg,5星评论,2
877,好看,v,5星评论,3
877,屏幕,n,5星评论,4
877,音效,n,5星评论,5
877,屏幕,n,5星评论,6
877,特别,d,5星评论,7
877,清晰,a,5星评论,8
877,音效,n,5星评论,9
877,特别,d,5星评论,10
877,好,a,5星评论,11
877,拍照,v,5星评论,12
877,效果,n,5星评论,13
877,超级,b,5星评论,14
877,棒,zg,5星评论,15
877,女朋友,n,5星评论,16
877,拍,v,5星评论,17
877,超级,b,5星评论,18
877,好看,v,5星评论,19
877,运行,v,5星评论,20
877,速度,n,5星评论,21
877,非常,d,5星评论,22
877,快,a,5星评论,23
877,打游戏,l,5星评论,24
877,非常,d,5星评论,25
877,好,a,5星评论,26
877,不,d,5星评论,27
877,发热,v,5星评论,28
878,粉,n,5星评论,0
878,粉嫩,z,5星评论,1
878,嫩,a,5星评论,2
878,好,a,5星评论,3
878,可爱,v,5星评论,4
878,屏幕,n,5星评论,5
878,音效,n,5星评论,6
878,清脆悦耳,i,5星评论,7
878,动听,v,5星评论,8
878,待机时间,n,5星评论,9
878,还,d,5星评论,10
878,行,zg,5星评论,11
878,运行,v,5星评论,12
878,速度,n,5星评论,13
878,不要,df,5星评论,14
878,太,d,5星评论,15
878,流畅,a,5星评论,16
878,外形,n,5星评论,17
878,外观,n,5星评论,18
878,薄薄的,z,5星评论,19
878,夏天,t,5星评论,20
